id,config|pretrain_id,config|checkpoint,config|n_finetune,config|finetune_dataset,config|finetune_labels,config|r_max,config|num_layers,config|num_features,config|l_max,config|seed,config|beta,config|ema_decay,config|batch_size,result|train|cell_energy_rmse,result|train|scaled_energy_rmse,result|train|per_atom_energy_rmse,result|train|force_rmse,result|val|cell_energy_rmse,result|val|scaled_energy_rmse,result|val|per_atom_energy_rmse,result|val|force_rmse,result|test|cell_energy_rmse,result|test|scaled_energy_rmse,result|test|per_atom_energy_rmse,result|test|force_rmse,result|num_params,result|best_epoch,result|num_epochs,metadata|timing_marks,metadata|timing|training|start,metadata|timing|training|end,metadata|timing|training|duration,metadata|timing|evaluation|start,metadata|timing|evaluation|end,metadata|timing|evaluation|duration
23.06.11-05.12.21-933746,23.06.09-22.16.54-046769,best,3200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,53.599035761354905,4.853309113144379,0.4661860953894457,549.231701224365,13.852877401170312,1.4393083186926758,0.2055535623703016,1.1446603651322833,12.91951156097875,1.3760811763012526,0.2164920954848129,1.193989432279149,73784,1,41,"[('start', 1686456741.933859), ('end', 1686459635.228693)]",1686456741.939373,1686459139.418588,2397.4792149066925,1686459139.418615,1686459635.22851,495.80989480018616
23.06.11-16.27.42-323546,23.06.11-06.00.35-238778,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.968035328335165,0.3920759600515556,0.0475661774915988,0.6327704566601056,5.201952028315531,0.551333672662424,0.0679522977769564,0.8667353730980539,4.707093418582746,0.5279288866035813,0.070927388298923,0.8625456404318931,73784,6,46,"[('start', 1686497262.323657), ('end', 1686497388.86079)]",1686497262.351789,1686497303.398149,41.04636001586914,1686497303.398175,1686497388.860682,85.46250700950623
23.06.11-16.29.48-872183,23.06.11-06.00.35-238778,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.3017494622387544,0.3440393933402966,0.041882998960659,0.6631203075723103,5.560406596202626,0.5857255565456589,0.0704836236780794,0.8555247153111875,5.033039334791196,0.559233991635613,0.0730906858374154,0.8462932833245239,73784,6,46,"[('start', 1686497388.872294), ('end', 1686497537.049003)]",1686497388.87796,1686497447.339603,58.46164298057556,1686497447.339625,1686497537.048871,89.70924615859985
23.06.11-16.32.17-060670,23.06.11-06.00.35-238778,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.245721227160641,0.3643461682359837,0.0462920331239009,0.6986019471750751,4.732079716221838,0.5030284881319859,0.0591694327703916,0.8271670996084342,4.2376632554206815,0.4716921070567337,0.0613815027423141,0.817163462116041,73784,5,44,"[('start', 1686497537.060779), ('end', 1686497720.974343)]",1686497537.066365,1686497624.80911,87.74274492263794,1686497624.809136,1686497720.974269,96.16513299942017
23.06.11-16.35.20-985623,23.06.11-06.00.35-238778,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.5944433394930493,0.4080857641184241,0.0509252779343259,0.6865409424882946,4.126143195901568,0.4449910921151763,0.0524328903263838,0.7974932882354447,3.833016148655089,0.4317140698321877,0.0541229319075722,0.7857518967216117,73784,8,44,"[('start', 1686497720.985733), ('end', 1686497990.888062)]",1686497720.991267,1686497884.376824,163.38555693626404,1686497884.376858,1686497990.887951,106.51109290122986
23.06.11-16.39.50-900424,23.06.11-06.00.35-238778,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.412791140755006,0.3789855171656943,0.0473162802400349,0.6863742395505599,4.05882375703188,0.4361166292731454,0.0511181573897485,0.7782643236355875,3.6526429962373888,0.4131893836764277,0.0517337342765481,0.7645255960823919,73784,8,44,"[('start', 1686497990.900539), ('end', 1686498441.968325)]",1686497990.906069,1686498306.995342,316.08927297592163,1686498306.995364,1686498441.968212,134.9728479385376
23.06.11-16.47.21-980369,23.06.11-06.00.35-238778,best,800,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.3008621325670395,0.3754837751155782,0.0473283600896011,0.6702105137660112,3.943186855863857,0.4228918318845881,0.0494343683640543,0.7568769012109681,3.517180339599152,0.3971659736095466,0.049302145442261,0.7459207659683139,73784,21,53,"[('start', 1686498441.980481), ('end', 1686499377.569655)]",1686498441.985999,1686499188.972819,746.9868199825287,1686499188.97285,1686499377.569581,188.5967309474945
23.06.11-17.02.57-581412,23.06.11-06.00.35-238778,best,1600,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.144952989255774,0.3598075769034459,0.0450671329033558,0.6466191557829214,3.792684194851372,0.4053735217425841,0.0474579836122959,0.7322288854244626,3.4245631998230186,0.3842061660317172,0.0473891660708381,0.7217957322081714,73784,34,56,"[('start', 1686499377.58152), ('end', 1686501367.561114)]",1686499377.587021,1686501078.407682,1700.820660829544,1686501078.407713,1686501367.560997,289.153284072876
23.06.11-17.36.07-573512,23.06.11-06.00.35-238778,best,3200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.051275355931368,0.3462128630418792,0.0430409805583107,0.6404294043912028,3.626207115382525,0.3857807496151563,0.0446616794857914,0.7073884643489179,3.196312149485965,0.3612995102230146,0.0446437717494307,0.6962858551580545,73784,56,67,"[('start', 1686501367.573622), ('end', 1686506525.601773)]",1686501367.579386,1686506021.974422,4654.395035982132,1686506021.974444,1686506525.601686,503.6272420883178
23.06.12-11.58.18-422577,23.06.12-11.16.02-192600,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,7.9494695200101235,0.7303555147355817,0.1025302536094021,0.8302494609888006,9.364340060723986,0.974604550279616,0.1289350892446595,0.9992913859187535,8.313827141355725,0.9171043401290208,0.1341893396009979,0.9898272446686758,73784,9,48,"[('start', 1686567498.42269), ('end', 1686567635.838067)]",1686567498.428666,1686567550.65519,52.226523876190186,1686567550.655224,1686567635.838017,85.1827929019928
23.06.12-12.00.35-850486,23.06.12-11.16.02-192600,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,7.2493337672150915,0.6570543516859632,0.0849786041660282,0.843176461870712,7.7227509142003505,0.8086988896138115,0.105532769351956,0.9914367325530512,6.907287519818977,0.7645450755218514,0.1127659339381475,0.9763915034354602,73784,7,45,"[('start', 1686567635.850603), ('end', 1686567783.646188)]",1686567635.856173,1686567695.340713,59.48453998565674,1686567695.340743,1686567783.646122,88.3053789138794
23.06.12-12.03.03-659275,23.06.12-11.16.02-192600,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.3711843959357,0.5883764375637942,0.0785721698702597,0.8459331390696664,7.415440455338882,0.7683847635597576,0.0936878985170673,0.965680330464054,6.6422947727808745,0.7374813843234926,0.101795650150559,0.9461380955526908,73784,8,46,"[('start', 1686567783.659386), ('end', 1686567973.958379)]",1686567783.665078,1686567877.238491,93.57341313362122,1686567877.238514,1686567973.958317,96.71980309486388
23.06.12-12.06.13-973045,23.06.12-11.16.02-192600,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.850101441951068,0.6475278291720477,0.0852597929113416,0.8453346638670893,6.578847795853789,0.6861302893251524,0.0832963488274363,0.9295308751167064,5.905642048435481,0.6595996240470003,0.0900199371843909,0.9077818727614386,73784,10,50,"[('start', 1686567973.973167), ('end', 1686568261.162568)]",1686567973.978977,1686568151.279582,177.30060505867004,1686568151.279606,1686568261.162508,109.88290190696716
23.06.12-12.11.01-176007,23.06.12-11.16.02-192600,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.558371653658528,0.600108194926853,0.0800890431793754,0.8122721380850506,6.187675527270746,0.6501972849308899,0.081002825726623,0.9015370829436238,5.594431009977784,0.6234350634593504,0.0873373860761473,0.8732924073894991,73784,14,52,"[('start', 1686568261.176118), ('end', 1686568735.363146)]",1686568261.18182,1686568600.344794,339.1629741191864,1686568600.344815,1686568735.36308,135.0182650089264
23.06.12-13.58.34-811491,23.06.12-13.52.32-902820,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,11.278551036808524,1.102187347698302,0.1677902057322049,0.9971190750100648,14.333608381158648,1.514324643834232,0.212006129712773,1.299435640055183,13.02227056434556,1.4661621434669376,0.2259704685459975,1.2795540490165809,73784,8,48,"[('start', 1686574714.81161), ('end', 1686574863.520935)]",1686574714.817827,1686574778.230912,63.41308498382568,1686574778.230938,1686574863.520872,85.2899341583252
23.06.12-14.01.03-541962,23.06.08-15.04.14-815190,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,10.210340612112498,1.0642972384768403,0.1331842425774252,1.0325398821984562,14.360627283646592,1.5428389556319329,0.2158724553126226,1.3536772864105615,13.393552076357798,1.5489104904216964,0.228741556659757,1.3044955028870673,73784,12,49,"[('start', 1686574863.542075), ('end', 1686575014.096777)]",1686574863.548157,1686574928.383058,64.83490109443665,1686574928.383084,1686575014.096714,85.7136299610138
23.06.12-14.10.34-247347,23.06.12-14.03.34-109329,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,12.059340298696114,1.3640686904388095,0.1762215460505068,0.9521950809082654,18.906774587714043,1.991249163488568,0.2505971828731718,1.205563278706522,17.238498571257338,1.9403803584684007,0.2632538972021117,1.1698708487827654,73784,4,44,"[('start', 1686575434.247528), ('end', 1686575645.487276)]",1686575434.255194,1686575493.968558,59.713364124298096,1686575493.968604,1686575645.487185,151.5185809135437
23.06.12-14.14.05-521356,23.06.08-15.07.09-123270,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,8.89120545478877,0.8211366416745189,0.1209724659863521,0.927177929142298,12.35038129928061,1.2906012016843122,0.1744889593134342,1.2147925075653436,11.007395661782148,1.239494368188159,0.1849452793915853,1.1779393435899757,73784,6,46,"[('start', 1686575645.521513), ('end', 1686575857.585839)]",1686575645.529008,1686575706.680234,61.15122604370117,1686575706.680278,1686575857.585782,150.905503988266
23.06.12-14.19.11-646309,23.06.12-12.18.55-375510,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.633792328284969,0.3925295889296974,0.0523615969935347,0.6362377756662434,5.3482818085598565,0.5826967923942102,0.0732666084878798,0.930901722333712,4.921825346721689,0.5609592417805819,0.0762390178903494,0.922558007358552,73784,16,56,"[('start', 1686575951.64643), ('end', 1686576098.108818)]",1686575951.652259,1686576012.766015,61.11375594139099,1686576012.76604,1686576098.108772,85.34273195266724
23.06.12-14.21.38-122884,23.06.12-12.18.55-375510,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.2654340372454165,0.495195419163297,0.0625328136582962,0.7281827648606957,6.7454357408054015,0.711806094050747,0.0872067604218027,0.9120262374532248,5.9585952219766725,0.6624205760541999,0.0899801285527905,0.9024338875861506,73784,8,48,"[('start', 1686576098.123002), ('end', 1686576300.021292)]",1686576098.128684,1686576160.460097,62.33141303062439,1686576160.460128,1686576300.021241,139.5611128807068
23.06.12-14.24.52-094294,23.06.12-14.17.37-603035,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,6.400988705122567,0.7176203507393915,0.0967135894522135,0.8908712545361648,8.45424633486536,0.8871080727529819,0.109602299165189,1.0661949409323908,7.852160009218099,0.881361034488617,0.1259129279437402,1.0444579846178907,73784,4,44,"[('start', 1686576292.094491), ('end', 1686576539.411366)]",1686576292.122535,1686576390.242915,98.12037992477416,1686576390.242942,1686576539.411291,149.1683487892151
23.06.12-14.25.00-035704,23.06.12-12.18.55-375510,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.310382575407854,0.4665244421950542,0.0597956437960103,0.7485018099573473,5.781307824450743,0.605504784148372,0.0722969137911141,0.8817288189588283,5.250258380291804,0.5799107977184638,0.0768273442284494,0.8671700145701351,73784,6,44,"[('start', 1686576300.035825), ('end', 1686576543.342676)]",1686576300.041671,1686576395.320346,95.2786750793457,1686576395.320372,1686576543.342619,148.02224683761597
23.06.12-14.28.59-442553,23.06.08-15.10.25-868010,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,6.539125582735559,0.7213982854251069,0.0996546492422138,0.8887377250395357,9.133605288047594,0.9494071501687132,0.1182759995764669,1.095443245963599,8.29123089170295,0.9286712293886178,0.1341803766023457,1.074187591172363,73784,0,40,"[('start', 1686576539.442721), ('end', 1686576727.383041)]",1686576539.454381,1686576630.956349,91.5019679069519,1686576630.956373,1686576727.382977,96.42660403251648
23.06.12-14.29.03-357233,23.06.12-12.18.55-375510,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.3991223642856445,0.4891524657672495,0.0636333489838094,0.7348129266238397,4.993217862940115,0.5341242237107563,0.0652571196681393,0.8418476023917023,4.53694491350081,0.5084927818428965,0.0677535334444271,0.8264940079775632,73784,10,49,"[('start', 1686576543.357345), ('end', 1686576827.605801)]",1686576543.363434,1686576713.366323,170.00288891792297,1686576713.366357,1686576827.605742,114.23938488960266
23.06.12-14.33.47-621178,23.06.12-12.18.55-375510,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.2818354313356215,0.467987026757365,0.0607002427261567,0.7179995350653062,4.984537833092711,0.5322671479582011,0.0645680013772531,0.8219476170164401,4.473363284992572,0.5013214256316185,0.066859476273127,0.8048730241476151,73784,12,47,"[('start', 1686576827.621292), ('end', 1686577368.128558)]",1686576827.626974,1686577182.143185,354.51621079444885,1686577182.143206,1686577368.128487,185.9852812290192
23.06.12-14.43.13-970431,23.06.12-14.32.07-399337,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.587933354784024,0.6083163275729455,0.0817501291514053,0.776132722438304,6.214367712870389,0.6499512918283638,0.0792175225586638,0.9795514339233048,5.71563465016717,0.6364061552046298,0.0903249620024071,0.9698063324373069,73784,21,46,"[('start', 1686577393.970558), ('end', 1686577727.183667)]",1686577393.976769,1686577616.343103,222.3663339614868,1686577616.343136,1686577727.183614,110.8404779434204
23.06.12-14.48.47-206822,23.06.08-15.14.23-012645,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,6.043525793008412,0.6642881099579689,0.090329393505003,0.8280807610979859,6.898940365711047,0.718477987135023,0.0878542479918597,0.9867387148113962,6.255782228187968,0.6968033675106114,0.0997251536867727,0.971323261037128,73784,0,40,"[('start', 1686577727.206946), ('end', 1686578031.574451)]",1686577727.212973,1686577920.916403,193.70342993736267,1686577920.916432,1686578031.574372,110.65794014930724
23.06.12-15.13.49-266770,23.06.12-14.53.51-589921,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.359104935079749,0.5732041598615155,0.0774767662284666,0.7870926180515079,5.993428196853047,0.6332081326988509,0.0789712865835185,0.9214299300455764,5.486040215707909,0.6118404640001759,0.086989389561015,0.8999955394735797,73784,5,43,"[('start', 1686579229.266895), ('end', 1686579756.60169)]",1686579229.27341,1686579621.042071,391.7686610221863,1686579621.042096,1686579756.601613,135.55951714515686
23.06.12-15.22.36-625885,23.06.08-15.21.11-197544,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.137125450305103,0.5542238227946761,0.0756003226375385,0.7405384530198775,5.864711727845233,0.619951566802849,0.0773198693439927,0.9239178398193512,5.337273642364306,0.5967883769536034,0.0848551955239998,0.9074411755116686,73784,0,40,"[('start', 1686579756.626005), ('end', 1686580258.211968)]",1686579756.632296,1686580123.035277,366.40298080444336,1686580123.035301,1686580258.211902,135.17660093307495
23.06.12-15.36.46-949201,23.06.08-20.33.15-394025,10,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.629111361485091,0.5028006458110711,0.0645172357685716,0.7888157437649699,6.4861716534558855,0.6666040172189012,0.0772739175309642,0.8904094625649701,5.753763270047064,0.6348195363771254,0.0834957075441813,0.8789649991469054,73784,6,46,"[('start', 1686580606.949324), ('end', 1686580840.111737)]",1686580606.95482,1686580744.673087,137.71826696395874,1686580744.673114,1686580840.111693,95.43857884407043
23.06.12-15.40.40-128807,23.06.08-20.33.15-394025,20,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.148210507695745,0.4517172875495423,0.0574610836377582,0.7429842618701751,5.749380844994872,0.5992348289260974,0.0699043508336552,0.8654961591100493,5.037833193629494,0.5570486555106227,0.0722545220370406,0.8472901091207564,73784,6,46,"[('start', 1686580840.128924), ('end', 1686581058.441214)]",1686580840.134938,1686580963.471768,123.33682990074158,1686580963.471798,1686581058.441157,94.9693591594696
23.06.12-15.44.18-458188,23.06.08-20.33.15-394025,30,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.615140718947005,0.4031515098733365,0.0510784062522503,0.7001931887011796,5.352361466420387,0.5590700128403884,0.0646019857002217,0.841240432221624,4.692667527371704,0.522274923785238,0.0662829507984122,0.8255153336210737,73784,8,46,"[('start', 1686581058.458321), ('end', 1686581276.448806)]",1686581058.464372,1686581181.670837,123.20646500587463,1686581181.670868,1686581276.448734,94.7778661251068
23.06.12-15.47.56-466269,23.06.08-20.33.15-394025,40,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.463059959965636,0.3912953116489648,0.0494703756198576,0.6900887392868212,5.401779677314953,0.5609911654677334,0.0639347425687436,0.8307233862070508,4.69705040385952,0.5222251063498733,0.0651135900056173,0.816859574806404,73784,8,45,"[('start', 1686581276.466399), ('end', 1686581493.621111)]",1686581276.472706,1686581398.405997,121.93329095840454,1686581398.406021,1686581493.621045,95.2150239944458
23.06.12-15.51.33-638338,23.06.08-20.33.15-394025,50,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.558701302400546,0.3973110175454892,0.0503004207512234,0.7103493335908145,5.319379563828872,0.5544022824463887,0.0638721861996205,0.8342303860937946,4.664922162613805,0.5196204905790829,0.0656933061417514,0.8208762775286812,73784,7,46,"[('start', 1686581493.638456), ('end', 1686581713.106611)]",1686581493.644482,1686581617.983118,124.33863615989684,1686581617.983141,1686581713.106549,95.12340807914734
23.06.12-15.55.13-123643,23.06.08-20.33.15-394025,60,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.3092312545647355,0.3747238134288544,0.0476642339586535,0.6815503741907366,5.105536098379772,0.5338407993681473,0.0616151108001815,0.8214855006796381,4.4760718694450246,0.5006721588792888,0.0633721508618738,0.8128454796675296,73784,8,47,"[('start', 1686581713.123762), ('end', 1686581934.675835)]",1686581713.129593,1686581839.58443,126.45483708381651,1686581839.584459,1686581934.675761,95.0913019180298
23.06.12-15.58.54-692675,23.06.08-20.33.15-394025,70,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.2645102633034058,0.3704556674526307,0.0473339810401373,0.6790228458432238,5.080291862240317,0.5307075549867151,0.0613883782797258,0.8218639146442365,4.448645461703907,0.497794879810716,0.0631251728735849,0.8123927242247625,73784,8,46,"[('start', 1686581934.692793), ('end', 1686582153.565406)]",1686581934.700074,1686582058.412567,123.71249294281006,1686582058.412601,1686582153.565356,95.15275502204896
23.06.12-16.02.33-582963,23.06.08-20.33.15-394025,80,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.2624569569893422,0.3709377539793396,0.0474889147855678,0.6793621729087677,5.117972230396513,0.5348158498506148,0.0619238721815592,0.8190949430380721,4.45005053689837,0.4978546770366534,0.0633038508285564,0.811741284357536,73784,8,46,"[('start', 1686582153.583088), ('end', 1686582372.717247)]",1686582153.589304,1686582278.028145,124.43884110450745,1686582278.028174,1686582372.717189,94.6890151500702
23.06.12-16.06.12-734057,23.06.08-20.33.15-394025,90,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.268099910864309,0.3738641865488609,0.0484872123816632,0.6797191608625393,5.133143345583842,0.5363744989345293,0.0626425490036089,0.8204695818316411,4.493076810822684,0.5051156646568776,0.0650826452114215,0.8138647681533048,73784,8,46,"[('start', 1686582372.73417), ('end', 1686582592.686643)]",1686582372.739918,1686582496.864703,124.12478494644164,1686582496.86473,1686582592.686587,95.821857213974
23.06.12-16.09.52-703905,23.06.08-20.33.15-394025,100,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.229884937221153,0.3686543016907214,0.0474138045255404,0.6763355677250995,5.126376209083402,0.5352308792203723,0.062029180793644,0.8194904568612214,4.523168594550628,0.5066429464411981,0.0646850696035553,0.811420221642334,73784,8,46,"[('start', 1686582592.704024), ('end', 1686582812.103623)]",1686582592.710026,1686582717.352333,124.64230704307556,1686582717.352359,1686582812.103546,94.75118684768675
23.06.12-19.11.10-664429,23.06.08-20.33.15-394025,110,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.2114030639682505,0.3651802872527387,0.0464500902223824,0.6734423098513652,5.174487580663302,0.5387377136110314,0.0618114348138829,0.8196613372372124,4.493132291613845,0.5022499323658014,0.0636521822855548,0.8126477178382864,73784,8,46,"[('start', 1686593470.664555), ('end', 1686593703.939332)]",1686593470.67012,1686593608.4165,137.7463800907135,1686593608.416527,1686593703.939277,95.52274990081789
23.06.12-19.15.03-958407,23.06.08-20.33.15-394025,120,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.240521582433552,0.3672355292938487,0.0466695311431101,0.6706165250965547,5.077944885219413,0.530263795692185,0.0610837820368684,0.8185195546232229,4.426963982715461,0.4947597942976102,0.0626350532020069,0.8095793033619682,73784,8,46,"[('start', 1686593703.958549), ('end', 1686593922.067695)]",1686593703.964793,1686593827.059587,123.09479403495789,1686593827.059615,1686593922.067647,95.00803208351137
23.06.12-19.18.42-086264,23.06.08-20.33.15-394025,130,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.4453538189620634,0.3869605305739007,0.0492631064837175,0.6894743666630416,5.18184230410234,0.5437004263313779,0.0636722251098356,0.8168969983541342,4.509462153116991,0.5031161147960944,0.0637881659525742,0.8070731047274919,73784,6,46,"[('start', 1686593922.086387), ('end', 1686594140.386253)]",1686593922.092581,1686594045.682123,123.58954191207886,1686594045.682152,1686594140.386166,94.70401406288148
23.06.12-19.22.20-405738,23.06.08-20.33.15-394025,140,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.449840133571048,0.3894220975094452,0.0499674144586244,0.6929994061099042,5.222976777247535,0.5485134563150242,0.0645424987928944,0.8230555375639965,4.536540050430187,0.50579496915041,0.0643089531339573,0.8076256382145754,73784,6,46,"[('start', 1686594140.405877), ('end', 1686594360.887458)]",1686594140.412138,1686594265.364691,124.95255303382874,1686594265.364714,1686594360.887385,95.5226709842682
23.06.12-20.11.00-045153,23.06.12-14.42.48-148294,best,25,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,5.618092587440856,0.5126114208959718,0.0681519684807327,0.6872531939252611,6.641050591839537,0.6915719088703283,0.0820970907811561,0.8889216747540065,5.767179243534484,0.639409415732151,0.0852675219658972,0.8835042091991377,73784,7,47,"[('start', 1686597060.045298), ('end', 1686597172.97491)]",1686597060.051345,1686597089.956546,29.90520095825196,1686597089.956565,1686597172.97485,83.01828503608704
23.06.12-20.12.53-104224,23.06.12-14.42.48-148294,best,50,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.351662763266663,0.3522065634853054,0.0446707347519932,0.6513440438721985,5.593552779942294,0.5921155264728908,0.0699399297452559,0.867949022264394,4.967045104630447,0.5555204139685045,0.0715842515979361,0.8688517537622718,73784,11,46,"[('start', 1686597173.104374), ('end', 1686597297.059017)]",1686597173.109923,1686597211.221295,38.111372232437134,1686597211.221324,1686597297.058952,85.83762812614441
23.06.12-20.14.57-077994,23.06.12-14.42.48-148294,best,100,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.215503957791816,0.3635371869590954,0.046405456967502,0.6780360971077292,4.936775546536467,0.5199519412358766,0.0602370271851422,0.8321790007407468,4.346718288068423,0.4845062538271866,0.06144101061408,0.8242897772907781,73784,8,48,"[('start', 1686597297.078111), ('end', 1686597449.555504)]",1686597297.083898,1686597357.507925,60.42402696609497,1686597357.507951,1686597449.555429,92.04747796058656
23.06.12-20.17.29-574609,23.06.12-14.42.48-148294,best,200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.744952752480383,0.4273599285420456,0.0535996659391393,0.7044571234714221,4.399262983407666,0.4714995340194799,0.0556669204407952,0.8048390052097989,4.027584147667645,0.4544880370723845,0.0567454942265218,0.7898652890398872,73784,7,45,"[('start', 1686597449.574729), ('end', 1686597656.692005)]",1686597449.580521,1686597552.200167,102.61964583396912,1686597552.200188,1686597656.691935,104.4917471408844
23.06.12-20.20.56-711540,23.06.12-14.42.48-148294,best,400,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.6248805442611705,0.3998610976398669,0.0502488927942179,0.6699480156785876,4.3137589238616885,0.4616118058145617,0.0547061455894972,0.7847803255456357,3.829255309962575,0.4333128074891796,0.0554515201239412,0.7674667584528793,73784,11,51,"[('start', 1686597656.711663), ('end', 1686598007.037047)]",1686597656.717393,1686597875.789753,219.07236003875727,1686597875.789772,1686598007.03698,131.24720788002014
23.06.12-20.45.12-369147,23.06.12-11.16.02-192600,best,800,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.170822057951877,0.4720200267896511,0.0634473326102081,0.70042610431402,4.956983481884333,0.5261947472826234,0.0626508007826347,0.8439913677676617,4.409302493679912,0.4959372285764306,0.0662710893042044,0.8249942631156981,73784,95,103,"[('start', 1686599112.369278), ('end', 1686600116.779364)]",1686599112.374647,1686599931.642977,819.2683300971985,1686599931.643002,1686600116.779305,185.13630294799805
23.06.12-21.01.56-798915,23.06.12-11.16.02-192600,best,1600,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.61999598884048,0.4104997114269894,0.0529734833283217,0.6439490526274733,4.20855822018183,0.4517043642124067,0.0531826602134447,0.7795515872358637,3.8658514359489686,0.4350457009801028,0.0553101530152217,0.7656294589945485,73784,125,130,"[('start', 1686600116.799037), ('end', 1686602547.959629)]",1686600116.804792,1686602337.394101,2220.589308977127,1686602337.394127,1686602547.959578,210.5654511451721
23.06.12-21.42.27-978899,23.06.12-11.16.02-192600,best,3200,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.241439171655651,0.3644887428911802,0.0456523716049305,0.6310636993899573,3.783905900146357,0.4036035992061977,0.0469925086387128,0.7229299895668778,3.4094306078923795,0.3810065985613485,0.0469479993702476,0.7062133968563199,73784,179,179,"[('start', 1686602547.979013), ('end', 1686610519.435705)]",1686602547.984724,1686610308.476408,7760.491683959961,1686610308.476436,1686610519.435654,210.95921802520752
23.06.12-23.55.19-494198,23.06.12-12.18.55-375510,best,800,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,4.014795996247391,0.4569122901926158,0.0599667998815746,0.7110819064276673,4.789650781643251,0.5090360300353202,0.0603619724738633,0.7951284885462372,4.227757879736242,0.4757534305743595,0.0620808131633177,0.7763417998074059,73784,17,52,"[('start', 1686610519.494335), ('end', 1686611314.386652)]",1686610519.499679,1686611129.226477,609.7267978191376,1686611129.226508,1686611314.386604,185.16009616851807
23.06.13-00.08.34-406986,23.06.12-12.18.55-375510,best,1600,C-GAP-17,dft,4.0,4,32,1,42,4,0.99,10,3.735640319183495,0.4253035899899848,0.0549058151155891,0.6787373918286002,4.384084862077248,0.4704830949095381,0.055865004329234,0.7664333192724807,3.9868539839638366,0.4474200049581815,0.0569108270990149,0.7492632507333978,73784,37,75,"[('start', 1686611314.407106), ('end', 1686613475.933899)]",1686611314.412912,1686613264.700222,1950.287310123444,1686613264.70025,1686613475.933839,211.23358917236328
